bhk,type,locality,region,area,price,price_unit,status,age,price_in_inr,price_per_sqft
4.0,Plot  Area,Market yard,Market yard,2400.0,250.0,L,Ready,Ready,25000000.0,10416.666666666666
3.0,Super built-up  Area,Mukund Nagar,Mukund Nagar,1450.0,78.0,L,Ready,Ready,7800000.0,5379.310344827586
3.0,Super built-up  Area,Mundhawa,Mundhawa,1525.0,65.0,L,Ready,Ready,6500000.0,4262.295081967213
2.0,Built-up  Area,Nagar Road,Nagar Road,1080.0,67.0,L,Ready,Ready,6700000.0,6203.7037037037035
2.0,Built-up  Area,Nana Peth,Nana Peth,1220.0,72.0,L,Ready,Ready,7200000.0,5901.639344262295
2.0,Super built-up  Area,Narayan Peth,Narayan Peth,1200.0,44.4,L,Ready,Ready,4440000.0,3700.0
2.0,Super built-up  Area,Narayangaon,Narayangaon,1355.0,73.17,L,Ready,Ready,7317000.0,5400.0
3.0,Plot  Area,Navi Peth,Navi Peth,2400.0,348.0,L,Ready,Ready,34800000.0,14500.0
2.0,Super built-up  Area,Padmavati,Padmavati,1500.0,60.0,L,Ready,Ready,6000000.0,4000.0
2.0,Built-up  Area,Parvati Darshan,Parvati Darshan,1355.0,95.0,L,Ready,Ready,9500000.0,7011.070110701107
2.0,Built-up  Area,Pashan,Pashan,1070.0,57.0,L,Under Construction,Under Construction,5700000.0,5327.102803738318
3.0,Super built-up  Area,Paud Road,Paud Road,1980.0,180.0,L,Ready,Ready,18000000.0,9090.90909090909
2.0,Super built-up  Area,Pirangut,Pirangut,842.0,30.0,L,Ready,Ready,3000000.0,3562.9453681710215
1.0,Super built-up  Area,Prabhat Road,Prabhat Road,700.0,31.2,L,Ready,Ready,3120000.0,4457.142857142857
3.0,Built-up  Area,Pune Railway Station,Pune Railway Station,2500.0,65.0,L,Ready,Ready,6500000.0,2600.0
3.0,Built-up  Area,Rasta Peth,Rasta Peth,1884.0,95.0,L,Ready,Ready,9500000.0,5042.462845010616
2.0,Built-up  Area,Raviwar Peth,Raviwar Peth,1100.0,75.0,L,Ready,Ready,7500000.0,6818.181818181818
2.0,Super built-up  Area,Sadashiv Peth,Sadashiv Peth,1196.0,40.54,L,Ready,Ready,4054000.0,3389.632107023411
3.0,Super built-up  Area,Sahakar Nagar,Sahakar Nagar,1820.0,85.0,L,Ready,Ready,8500000.0,4670.32967032967
8.0,Plot  Area,Salunke Vihar,Salunke Vihar,1200.0,145.0,L,Ready,Ready,14500000.0,12083.333333333334
2.0,Super built-up  Area,Sasson Road,Sasson Road,1185.0,43.5,L,Ready,Ready,4350000.0,3670.8860759493673
3.0,Super built-up  Area,Satara Road,Satara Road,2145.0,170.0,L,Ready,Ready,17000000.0,7925.407925407925
2.0,Super built-up  Area,Senapati Bapat Road,Senapati Bapat Road,1220.0,89.0,L,Ready,Ready,8900000.0,7295.081967213115
2.0,Super built-up  Area,Shaniwar Peth,Shaniwar Peth,1116.0,51.91,L,Ready,Ready,5191000.0,4651.433691756272
2.0,Super built-up  Area,Shivaji Nagar,Shivaji Nagar,1192.0,75.0,L,Ready,Ready,7500000.0,6291.946308724832
3.0,Super built-up  Area,Shukrawar Peth,Shukrawar Peth,1449.0,110.0,L,Ready,Ready,11000000.0,7591.44237405107
3.0,Plot  Area,Sinhagad Road,Sinhagad Road,2500.0,250.0,L,Ready,Ready,25000000.0,10000.0
3.0,Built-up  Area,Somwar Peth,Somwar Peth,1700.0,90.0,L,Ready,Ready,9000000.0,5294.117647058823
3.0,Super built-up  Area,Swargate,Swargate,1920.0,150.0,L,Under Construction,Under Construction,15000000.0,7812.5
2.0,Plot  Area,Tilak Road,Tilak Road,1350.0,90.0,L,Ready,Ready,9000000.0,6666.666666666667
4.0,Plot  Area,Uruli Devachi,Uruli Devachi,4800.0,350.0,L,Ready,Ready,35000000.0,7291.666666666667
3.0,Built-up  Area,Vadgaon Budruk,Vadgaon Budruk,1700.0,74.0,L,Ready,Ready,7400000.0,4352.941176470588
2.0,Super built-up  Area,Wadgaon Sheri,Wadgaon Sheri,1447.0,76.0,L,Under Construction,Under Construction,7600000.0,5252.24602626123
2.0,Super built-up  Area,Viman Nagar,Viman Nagar,1329.0,107.0,L,Under Construction,Under Construction,10700000.0,8051.166290443943
3.0,Built-up  Area,Vishrant Wadi,Vishrant Wadi,1314.0,70.44,L,Ready,Ready,7044000.0,5360.730593607306
3.0,Plot  Area,Wagholi,Wagholi,1200.0,110.0,L,Ready,Ready,11000000.0,9166.666666666666
6.0,Plot  Area,Wakadewadi,Wakadewadi,1214.0,220.0,L,Ready,Ready,22000000.0,18121.91103789127
3.0,Super built-up  Area,Wanowrie,Wanowrie,1513.0,103.0,L,Under Construction,Under Construction,10300000.0,6807.666886979511
2.0,Super built-up  Area,Yerawada,Yerawada,1246.0,67.5,L,Ready,Ready,6750000.0,5417.335473515249
1.0,Super built-up  Area,Alandi Road,Alandi Road,705.0,65.0,L,Ready,Ready,6500000.0,9219.85815602837
2.0,Super built-up  Area,Ambegaon Budruk,Ambegaon Budruk,1220.0,62.0,L,Ready,Ready,6200000.0,5081.9672131147545
3.0,Super built-up  Area,Anandnagar,Anandnagar,1800.0,45.0,L,Ready,Ready,4500000.0,2500.0
3.0,Super built-up  Area,Aundh,Aundh,1400.0,75.0,L,Ready,Ready,7500000.0,5357.142857142857
2.0,Super built-up  Area,Aundh Road,Aundh Road,1245.0,80.0,L,Ready,Ready,8000000.0,6425.70281124498
3.0,Super built-up  Area,Balaji Nagar,Balaji Nagar,1495.0,63.0,L,Ready,Ready,6300000.0,4214.046822742475
3.0,Plot  Area,Baner,Baner,2000.0,275.0,L,Ready,Ready,27500000.0,13750.0
2.0,Built-up  Area,Baner road,Baner road,996.0,36.5,L,Ready,Ready,3650000.0,3664.6586345381525
2.0,Built-up  Area,Bhandarkar Road,Bhandarkar Road,1000.0,44.0,L,Ready,Ready,4400000.0,4400.0
2.0,Built-up  Area,Bhavani Peth,Bhavani Peth,1250.0,75.0,L,Ready,Ready,7500000.0,6000.0
2.0,Super built-up  Area,Bibvewadi,Bibvewadi,975.0,24.86,L,Under Construction,Under Construction,2486000.0,2549.74358974359
3.0,Super built-up  Area,Bopodi,Bopodi,1261.0,80.0,L,Ready,Ready,8000000.0,6344.171292624901
2.0,Built-up  Area,Budhwar Peth,Budhwar Peth,1080.0,46.0,L,Ready,Ready,4600000.0,4259.259259259259
2.0,Super built-up  Area,Bund Garden Road,Bund Garden Road,1230.0,50.0,L,Ready,Ready,5000000.0,4065.040650406504
2.0,Super built-up  Area,Camp,Camp,982.0,25.53,L,Under Construction,Under Construction,2553000.0,2599.79633401222
3.0,Super built-up  Area,Chandan Nagar,Chandan Nagar,1260.0,49.36,L,Under Construction,Under Construction,4936000.0,3917.4603174603176
3.0,Super built-up  Area,Dapodi,Dapodi,1590.0,135.0,L,Ready,Ready,13500000.0,8490.566037735849
2.0,Super built-up  Area,Deccan Gymkhana,Deccan Gymkhana,1220.0,39.0,L,Ready,Ready,3900000.0,3196.72131147541
3.0,Super built-up  Area,Dehu Road,Dehu Road,1320.0,38.12,L,Under Construction,Under Construction,3811999.9999999995,2887.8787878787875
3.0,Super built-up  Area,Dhankawadi,Dhankawadi,1750.0,105.0,L,Ready,Ready,10500000.0,6000.0
3.0,Super built-up  Area,Dhayari Phata,Dhayari Phata,1436.0,62.15,L,Ready,Ready,6215000.0,4327.994428969359
3.0,Plot  Area,Dhole Patil Road,Dhole Patil Road,1200.0,66.0,L,Under Construction,Under Construction,6600000.0,5500.0
2.0,Super built-up  Area,Erandwane,Erandwane,1500.0,140.0,L,Ready,Ready,14000000.0,9333.333333333334
3.0,Super built-up  Area,Fatima Nagar,Fatima Nagar,1560.0,90.0,L,Ready,Ready,9000000.0,5769.2307692307695
3.0,Super built-up  Area,Fergusson College Road,Fergusson College Road,3758.0,300.0,L,Under Construction,Under Construction,30000000.0,7982.969664715274
2.0,Super built-up  Area,Ganesh Peth,Ganesh Peth,1275.0,59.0,L,Ready,Ready,5900000.0,4627.450980392156
2.0,Super built-up  Area,Ganeshkhind,Ganeshkhind,1040.0,36.4,L,Ready,Ready,3640000.0,3500.0
3.0,Super built-up  Area,Ghorpade Peth,Ghorpade Peth,2400.0,115.0,L,Ready,Ready,11500000.0,4791.666666666667
6.0,Plot  Area,Ghorpadi,Ghorpadi,1500.0,230.0,L,Ready,Ready,23000000.0,15333.333333333334
4.0,Plot  Area,Gokhale Nagar,Gokhale Nagar,3150.0,212.0,L,Under Construction,Under Construction,21200000.0,6730.158730158731
3.0,Super built-up  Area,Gultekdi,Gultekdi,1960.0,165.0,L,Ready,Ready,16500000.0,8418.367346938776
4.0,Super built-up  Area,Guruwar peth,Guruwar peth,3200.0,309.0,L,Ready,Ready,30900000.0,9656.25
2.0,Super built-up  Area,Hadapsar,Hadapsar,1195.0,100.0,L,Ready,Ready,10000000.0,8368.200836820084
2.0,Super built-up  Area,Hadapsar Industrial Estate,Hadapsar Industrial Estate,1195.0,53.105,L,Ready,Ready,5310500.0,4443.933054393306
5.0,Super built-up  Area,Hingne Khurd,Hingne Khurd,4500.0,145.0,L,Ready,Ready,14500000.0,3222.222222222222
3.0,Plot  Area,Jangali Maharaj Road,Jangali Maharaj Road,450.0,70.0,L,Ready,Ready,7000000.0,15555.555555555555
4.0,Plot  Area,Kalyani Nagar,Kalyani Nagar,4304.0,699.0,L,Under Construction,Under Construction,69900000.0,16240.706319702602
1.0,Super built-up  Area,Karve Nagar,Karve Nagar,648.0,40.0,L,Under Construction,Under Construction,4000000.0,6172.83950617284
3.0,Super built-up  Area,Karve Road,Karve Road,2100.0,130.0,L,Ready,Ready,13000000.0,6190.476190476191
4.0,Super built-up  Area,Kasba Peth,Kasba Peth,4209.0,602.0,L,Under Construction,Under Construction,60200000.0,14302.684723212164
2.0,Super built-up  Area,Katraj,Katraj,1027.0,44.0,L,Ready,Ready,4400000.0,4284.323271665044
4.0,Plot  Area,Khadaki,Khadaki,1575.0,250.0,L,Ready,Ready,25000000.0,15873.015873015873
3.0,Super built-up  Area,Khadki,Khadki,1365.0,52.82,L,Under Construction,Under Construction,5282000.0,3869.5970695970695
1.0,Super built-up  Area,Kharadi,Kharadi,650.0,18.0,L,Ready,Ready,1800000.0,2769.230769230769
3.0,Plot  Area,Kondhwa,Kondhwa,1200.0,52.0,L,Under Construction,Under Construction,5200000.0,4333.333333333333
2.0,Super built-up  Area,Kondhwa Budruk,Kondhwa Budruk,1100.0,90.0,L,Ready,Ready,9000000.0,8181.818181818182
3.0,Built-up  Area,Kondhwa Khurd,Kondhwa Khurd,1075.0,57.0,L,Ready,Ready,5700000.0,5302.325581395349
2.0,Super built-up  Area,Koregaon Park,Koregaon Park,1100.0,63.0,L,Ready,Ready,6300000.0,5727.272727272727
3.0,Super built-up  Area,Kothrud,Kothrud,1320.0,58.0,L,Ready,Ready,5800000.0,4393.939393939394
3.0,Super built-up  Area,Law College Road,Law College Road,1500.0,65.0,L,Ready,Ready,6500000.0,4333.333333333333
4.0,Plot  Area,Laxmi Road,Laxmi Road,1200.0,150.0,L,Ready,Ready,15000000.0,12500.0
4.0,Plot  Area,Lulla Nagar,Lulla Nagar,1125.0,126.0,L,Ready,Ready,12600000.0,11200.0
2.0,Super built-up  Area,Mahatma Gandhi Road,Mahatma Gandhi Road,1246.0,67.5,L,Ready,Ready,6750000.0,5417.335473515249
3.0,Super built-up  Area,Mangalwar peth,Mangalwar peth,1718.0,90.2,L,Under Construction,Under Construction,9020000.0,5250.291036088475
3.0,Super built-up  Area,Manik Bagh,Manik Bagh,1075.0,32.0,L,Ready,Ready,3200000.0,2976.7441860465115
3.0,Super built-up  Area,Market yard,Market yard,1480.0,75.48,L,Under Construction,Under Construction,7548000.0,5100.0
1.0,Super built-up  Area,Model colony,Model colony,500.0,13.0,L,Ready,Ready,1300000.0,2600.0
5.0,Plot  Area,Mukund Nagar,Mukund Nagar,2400.0,325.0,L,Ready,Ready,32500000.0,13541.666666666666
4.0,Plot  Area,Mundhawa,Mundhawa,1200.0,125.0,L,Under Construction,Under Construction,12500000.0,10416.666666666666
2.0,Super built-up  Area,Nagar Road,Nagar Road,1041.0,36.44,L,Ready,Ready,3644000.0,3500.480307396734
2.0,Super built-up  Area,Nana Peth,Nana Peth,1128.0,48.4,L,Ready,Ready,4840000.0,4290.780141843971
3.0,Super built-up  Area,Narayan Peth,Narayan Peth,1685.0,90.0,L,Ready,Ready,9000000.0,5341.246290801187
2.0,Super built-up  Area,Narayangaon,Narayangaon,1180.0,65.0,L,Ready,Ready,6500000.0,5508.474576271186
2.0,Built-up  Area,Navi Peth,Navi Peth,1200.0,60.0,L,Ready,Ready,6000000.0,5000.0
3.0,Super built-up  Area,Padmavati,Padmavati,1250.0,39.5,L,Under Construction,Under Construction,3950000.0,3160.0
2.0,Super built-up  Area,Parvati Darshan,Parvati Darshan,900.0,41.0,L,Under Construction,Under Construction,4100000.0,4555.555555555556
2.0,Built-up  Area,Pashan,Pashan,1000.0,45.0,L,Ready,Ready,4500000.0,4500.0
2.0,Built-up  Area,Paud Road,Paud Road,600.0,80.0,L,Ready,Ready,8000000.0,13333.333333333334
4.0,Plot  Area,Pirangut,Pirangut,600.0,82.0,L,Ready,Ready,8200000.0,13666.666666666666
2.0,Super built-up  Area,Prabhat Road,Prabhat Road,1404.0,70.0,L,Ready,Ready,7000000.0,4985.754985754986
3.0,Super built-up  Area,Pune Railway Station,Pune Railway Station,1610.0,115.0,L,Ready,Ready,11500000.0,7142.857142857143
2.0,Super built-up  Area,Rasta Peth,Rasta Peth,1760.0,85.0,L,Under Construction,Under Construction,8500000.0,4829.545454545455
2.0,Super built-up  Area,Raviwar Peth,Raviwar Peth,975.0,55.0,L,Ready,Ready,5500000.0,5641.025641025641
2.0,Built-up  Area,Sadashiv Peth,Sadashiv Peth,1190.0,42.0,L,Ready,Ready,4200000.0,3529.4117647058824
2.0,Built-up  Area,Sahakar Nagar,Sahakar Nagar,1110.0,46.0,L,Ready,Ready,4600000.0,4144.144144144144
3.0,Super built-up  Area,Salunke Vihar,Salunke Vihar,2415.0,399.0,L,Ready,Ready,39900000.0,16521.739130434784
2.0,Super built-up  Area,Sasson Road,Sasson Road,1235.0,44.5,L,Under Construction,Under Construction,4450000.0,3603.2388663967613
2.0,Super built-up  Area,Satara Road,Satara Road,1275.0,55.0,L,Ready,Ready,5500000.0,4313.725490196079
2.0,Built-up  Area,Senapati Bapat Road,Senapati Bapat Road,1115.0,115.0,L,Ready,Ready,11500000.0,10313.90134529148
2.0,Super built-up  Area,Shaniwar Peth,Shaniwar Peth,1197.0,76.0,L,Ready,Ready,7600000.0,6349.206349206349
1.0,Super built-up  Area,Shivaji Nagar,Shivaji Nagar,644.0,32.0,L,Under Construction,Under Construction,3200000.0,4968.944099378882
2.0,Super built-up  Area,Shukrawar Peth,Shukrawar Peth,1251.0,47.0,L,Ready,Ready,4700000.0,3756.994404476419
2.0,Super built-up  Area,Sinhagad Road,Sinhagad Road,1105.0,30.0,L,Under Construction,Under Construction,3000000.0,2714.9321266968327
2.0,Super built-up  Area,Somwar Peth,Somwar Peth,1080.0,38.0,L,Under Construction,Under Construction,3800000.0,3518.5185185185187
4.0,Super built-up  Area,Swargate,Swargate,2100.0,114.0,L,Ready,Ready,11400000.0,5428.571428571428
4.0,Plot  Area,Tilak Road,Tilak Road,1600.0,200.0,L,Ready,Ready,20000000.0,12500.0
3.0,Super built-up  Area,Uruli Devachi,Uruli Devachi,1731.0,64.11,L,Ready,Ready,6411000.0,3703.639514731369
2.0,Super built-up  Area,Vadgaon Budruk,Vadgaon Budruk,1206.0,55.0,L,Ready,Ready,5500000.0,4560.530679933665
3.0,Super built-up  Area,Wadgaon Sheri,Wadgaon Sheri,1560.0,78.0,L,Ready,Ready,7800000.0,5000.0
1.0,Super built-up  Area,Viman Nagar,Viman Nagar,750.0,47.0,L,Ready,Ready,4700000.0,6266.666666666667
2.0,Built-up  Area,Vishrant Wadi,Vishrant Wadi,1035.0,90.0,L,Ready,Ready,9000000.0,8695.652173913044
7.0,Plot  Area,Wagholi,Wagholi,1200.0,150.0,L,Ready,Ready,15000000.0,12500.0
1.0,Super built-up  Area,Wakadewadi,Wakadewadi,702.0,35.8,L,Ready,Ready,3579999.9999999995,5099.715099715099
3.0,Plot  Area,Wanowrie,Wanowrie,1700.0,65.0,L,Ready,Ready,6500000.0,3823.529411764706
2.0,Super built-up  Area,Warje,Warje,1145.0,68.5,L,Ready,Ready,6850000.0,5982.532751091703
3.0,Super built-up  Area,Yerawada,Yerawada,1208.0,43.5,L,Ready,Ready,4350000.0,3600.9933774834435
3.0,Super built-up  Area,Alandi Road,Alandi Road,1589.0,74.0,L,Ready,Ready,7400000.0,4657.016991818754
2.0,Built-up  Area,Ambegaon Budruk,Ambegaon Budruk,560.0,22.0,L,Ready,Ready,2200000.0,3928.5714285714284
3.0,Super built-up  Area,Anandnagar,Anandnagar,1426.0,61.5,L,Ready,Ready,6150000.0,4312.762973352033
3.0,Super built-up  Area,Aundh,Aundh,1885.0,135.0,L,Ready,Ready,13500000.0,7161.803713527852
2.0,Super built-up  Area,Aundh Road,Aundh Road,935.0,37.77,L,Under Construction,Under Construction,3777000.0000000005,4039.5721925133694
2.0,Super built-up  Area,Balaji Nagar,Balaji Nagar,1171.0,73.0,L,Under Construction,Under Construction,7300000.0,6233.98804440649
2.0,Super built-up  Area,Baner,Baner,1465.0,60.0,L,Ready,Ready,6000000.0,4095.563139931741
3.0,Super built-up  Area,Baner road,Baner road,1820.0,95.0,L,Ready,Ready,9500000.0,5219.780219780219
3.0,Super built-up  Area,Bhandarkar Road,Bhandarkar Road,1580.0,66.85,L,Ready,Ready,6684999.999999999,4231.012658227847
3.0,Super built-up  Area,Bhavani Peth,Bhavani Peth,1452.0,46.29,L,Ready,Ready,4629000.0,3188.0165289256197
3.0,Super built-up  Area,Bibvewadi,Bibvewadi,1445.0,89.56,L,Ready,Ready,8956000.0,6197.923875432526
2.0,Super built-up  Area,Bopodi,Bopodi,1170.0,39.0,L,Ready,Ready,3900000.0,3333.3333333333335
2.0,Super built-up  Area,Budhwar Peth,Budhwar Peth,1070.0,50.0,L,Ready,Ready,5000000.0,4672.897196261682
3.0,Super built-up  Area,Bund Garden Road,Bund Garden Road,1100.0,53.0,L,Under Construction,Under Construction,5300000.0,4818.181818181818
2.0,Super built-up  Area,Camp,Camp,1140.0,56.0,L,Under Construction,Under Construction,5600000.0,4912.2807017543855
3.0,Built-up  Area,Chandan Nagar,Chandan Nagar,2600.0,160.0,L,Ready,Ready,16000000.0,6153.846153846154
3.0,Super built-up  Area,Dapodi,Dapodi,1532.0,59.75,L,Ready,Ready,5975000.0,3900.1305483028723
2.0,Super built-up  Area,Deccan Gymkhana,Deccan Gymkhana,1150.0,46.0,L,Ready,Ready,4600000.0,4000.0
2.0,Super built-up  Area,Dehu Road,Dehu Road,1473.0,85.0,L,Ready,Ready,8500000.0,5770.536320434488
3.0,Super built-up  Area,Dhankawadi,Dhankawadi,1350.0,80.99,L,Ready,Ready,8098999.999999999,5999.259259259258
4.0,Super built-up  Area,Dhayari Phata,Dhayari Phata,4040.0,500.0,L,Ready,Ready,50000000.0,12376.237623762376
3.0,Super built-up  Area,Dhole Patil Road,Dhole Patil Road,1980.0,166.0,L,Under Construction,Under Construction,16600000.0,8383.838383838383
3.0,Super built-up  Area,Erandwane,Erandwane,1660.0,128.0,L,Under Construction,Under Construction,12800000.0,7710.843373493976
7.0,Plot  Area,Fatima Nagar,Fatima Nagar,2456.0,85.0,L,Ready,Ready,8500000.0,3460.912052117264
2.0,Super built-up  Area,Fergusson College Road,Fergusson College Road,650.0,45.0,L,Ready,Ready,4500000.0,6923.076923076923
5.0,Plot  Area,Ganesh Peth,Ganesh Peth,4000.0,425.0,L,Ready,Ready,42500000.0,10625.0
3.0,Super built-up  Area,Ganeshkhind,Ganeshkhind,2475.0,340.0,L,Ready,Ready,34000000.0,13737.373737373737
3.0,Super built-up  Area,Ghorpade Peth,Ghorpade Peth,1495.0,90.0,L,Ready,Ready,9000000.0,6020.066889632107
2.0,Super built-up  Area,Ghorpadi,Ghorpadi,1080.0,48.0,L,Ready,Ready,4800000.0,4444.444444444444
3.0,Super built-up  Area,Gokhale Nagar,Gokhale Nagar,1521.0,57.5,L,Ready,Ready,5750000.0,3780.4076265614726
2.0,Built-up  Area,Gultekdi,Gultekdi,1053.0,51.0,L,Ready,Ready,5100000.0,4843.304843304843
3.0,Super built-up  Area,Guruwar peth,Guruwar peth,2406.0,289.0,L,Under Construction,Under Construction,28900000.0,12011.63757273483
4.0,Plot  Area,Hadapsar,Hadapsar,800.0,115.0,L,Ready,Ready,11500000.0,14375.0
2.0,Super built-up  Area,Hadapsar Industrial Estate,Hadapsar Industrial Estate,1050.0,42.0,L,Ready,Ready,4200000.0,4000.0
3.0,Super built-up  Area,Hingne Khurd,Hingne Khurd,1430.0,51.48,L,Ready,Ready,5148000.0,3600.0
3.0,Super built-up  Area,Kalyani Nagar,Kalyani Nagar,1250.0,39.0,L,Under Construction,Under Construction,3900000.0,3120.0
4.0,Plot  Area,Karve Nagar,Karve Nagar,1200.0,75.0,L,Ready,Ready,7500000.0,6250.0
1.0,Built-up  Area,Karve Road,Karve Road,840.0,150.0,L,Ready,Ready,15000000.0,17857.14285714286
2.0,Super built-up  Area,Kasba Peth,Kasba Peth,1000.0,39.5,L,Ready,Ready,3950000.0,3950.0
3.0,Super built-up  Area,Katraj,Katraj,1630.0,68.0,L,Ready,Ready,6800000.0,4171.7791411042945
2.0,Super built-up  Area,Khadaki,Khadaki,985.0,40.5,L,Ready,Ready,4050000.0,4111.675126903553
2.0,Super built-up  Area,Khadki,Khadki,1200.0,70.0,L,Ready,Ready,7000000.0,5833.333333333333
3.0,Built-up  Area,Kharadi,Kharadi,1650.0,100.0,L,Ready,Ready,10000000.0,6060.606060606061
3.0,Super built-up  Area,Kondhwa,Kondhwa,1670.0,59.0,L,Ready,Ready,5900000.0,3532.934131736527
5.0,Super built-up  Area,Kondhwa Budruk,Kondhwa Budruk,1200.0,205.0,L,Ready,Ready,20500000.0,17083.333333333332
4.0,Plot  Area,Kondhwa Khurd,Kondhwa Khurd,1240.0,110.0,L,Under Construction,Under Construction,11000000.0,8870.967741935483
2.0,Built-up  Area,Koregaon Park,Koregaon Park,1000.0,60.0,L,Ready,Ready,6000000.0,6000.0
2.0,Super built-up  Area,Kothrud,Kothrud,830.0,26.0,L,Ready,Ready,2600000.0,3132.5301204819275
3.0,Plot  Area,Law College Road,Law College Road,1200.0,56.1,L,Under Construction,Under Construction,5610000.0,4675.0
4.0,Super built-up  Area,Lulla Nagar,Lulla Nagar,2500.0,122.5,L,Under Construction,Under Construction,12250000.0,4900.0
2.0,Super built-up  Area,Mahatma Gandhi Road,Mahatma Gandhi Road,1140.0,43.0,L,Ready,Ready,4300000.0,3771.9298245614036
3.0,Super built-up  Area,Mangalwar peth,Mangalwar peth,1635.0,85.0,L,Ready,Ready,8500000.0,5198.7767584097855
2.0,Built-up  Area,Manik Bagh,Manik Bagh,1120.0,70.0,L,Ready,Ready,7000000.0,6250.0
6.0,Plot  Area,Market yard,Market yard,2750.0,200.0,L,Ready,Ready,20000000.0,7272.727272727273
3.0,Super built-up  Area,Model colony,Model colony,1760.0,185.0,L,Ready,Ready,18500000.0,10511.363636363636
3.0,Super built-up  Area,Mukund Nagar,Mukund Nagar,2137.0,110.0,L,Ready,Ready,11000000.0,5147.402901263454
2.0,Super built-up  Area,Mundhawa,Mundhawa,973.0,50.74,L,Ready,Ready,5074000.0,5214.799588900309
3.0,Super built-up  Area,Nagar Road,Nagar Road,1724.0,146.0,L,Under Construction,Under Construction,14600000.0,8468.677494199535
2.0,Super built-up  Area,Nana Peth,Nana Peth,1020.0,40.79,L,Ready,Ready,4079000.0,3999.0196078431372
4.0,Plot  Area,Narayan Peth,Narayan Peth,1200.0,375.0,L,Ready,Ready,37500000.0,31250.0
1.0,Super built-up  Area,Narayangaon,Narayangaon,750.0,35.0,L,Ready,Ready,3500000.0,4666.666666666667
2.0,Super built-up  Area,Navi Peth,Navi Peth,883.0,49.0,L,Ready,Ready,4900000.0,5549.263873159683
2.0,Built-up  Area,Padmavati,Padmavati,660.0,76.0,L,Ready,Ready,7600000.0,11515.151515151516
4.0,Super built-up  Area,Parvati Darshan,Parvati Darshan,2787.0,220.0,L,Ready,Ready,22000000.0,7893.792608539648
3.0,Built-up  Area,Pashan,Pashan,1470.0,60.0,L,Ready,Ready,6000000.0,4081.6326530612246
2.0,Super built-up  Area,Paud Road,Paud Road,891.0,24.95,L,Under Construction,Under Construction,2495000.0,2800.2244668911335
2.0,Built-up  Area,Pirangut,Pirangut,1275.0,76.0,L,Ready,Ready,7600000.0,5960.78431372549
3.0,Super built-up  Area,Prabhat Road,Prabhat Road,1787.0,120.0,L,Ready,Ready,12000000.0,6715.165081141578
5.0,Built-up  Area,Pune Railway Station,Pune Railway Station,1730.0,75.0,L,Ready,Ready,7500000.0,4335.260115606937
2.0,Super built-up  Area,Rasta Peth,Rasta Peth,1320.0,110.0,L,Ready,Ready,11000000.0,8333.333333333334
3.0,Super built-up  Area,Raviwar Peth,Raviwar Peth,1692.0,108.0,L,Under Construction,Under Construction,10800000.0,6382.978723404255
3.0,Super built-up  Area,Sadashiv Peth,Sadashiv Peth,1400.0,69.0,L,Ready,Ready,6900000.0,4928.571428571428
2.0,Super built-up  Area,Sahakar Nagar,Sahakar Nagar,1115.0,50.0,L,Ready,Ready,5000000.0,4484.304932735426
2.0,Super built-up  Area,Salunke Vihar,Salunke Vihar,1370.0,56.0,L,Ready,Ready,5600000.0,4087.5912408759123
3.0,Super built-up  Area,Sasson Road,Sasson Road,1602.0,56.0,L,Under Construction,Under Construction,5600000.0,3495.6304619225966
1.0,Built-up  Area,Satara Road,Satara Road,793.0,40.0,L,Under Construction,Under Construction,4000000.0,5044.136191677176
1.0,Super built-up  Area,Senapati Bapat Road,Senapati Bapat Road,675.0,35.0,L,Ready,Ready,3500000.0,5185.185185185185
4.0,Built-up  Area,Shaniwar Peth,Shaniwar Peth,3250.0,136.0,L,Ready,Ready,13600000.0,4184.615384615385
2.0,Super built-up  Area,Shivaji Nagar,Shivaji Nagar,1050.0,43.0,L,Ready,Ready,4300000.0,4095.2380952380954
2.0,Built-up  Area,Shukrawar Peth,Shukrawar Peth,1035.0,42.5,L,Ready,Ready,4250000.0,4106.280193236715
3.0,Super built-up  Area,Sinhagad Road,Sinhagad Road,1200.0,44.0,L,Under Construction,Under Construction,4400000.0,3666.6666666666665
3.0,Super built-up  Area,Somwar Peth,Somwar Peth,1800.0,128.0,L,Ready,Ready,12800000.0,7111.111111111111
3.0,Built-up  Area,Swargate,Swargate,1625.0,70.0,L,Ready,Ready,7000000.0,4307.692307692308
2.0,Super built-up  Area,Tilak Road,Tilak Road,1032.0,31.99,L,Under Construction,Under Construction,3199000.0,3099.8062015503874
3.0,Super built-up  Area,Uruli Devachi,Uruli Devachi,1496.0,71.81,L,Under Construction,Under Construction,7181000.0,4800.133689839572
2.0,Super built-up  Area,Vadgaon Budruk,Vadgaon Budruk,1100.0,38.0,L,Under Construction,Under Construction,3800000.0,3454.5454545454545
3.0,Built-up  Area,Wadgaon Sheri,Wadgaon Sheri,1500.0,50.0,L,Ready,Ready,5000000.0,3333.3333333333335
2.0,Built-up  Area,Viman Nagar,Viman Nagar,1125.0,32.63,L,Under Construction,Under Construction,3263000.0000000005,2900.444444444445
3.0,Super built-up  Area,Vishrant Wadi,Vishrant Wadi,1555.0,73.0,L,Ready,Ready,7300000.0,4694.5337620578775
2.0,Super built-up  Area,Wagholi,Wagholi,1025.0,42.0,L,Ready,Ready,4200000.0,4097.5609756097565
